drone_id,manufacturer,drone_model,missions,success_rate,avg_battery_health,avg_payload_utilization,downtime_hours,maintenance_cost_inr,revenue_inr,gross_margin_inr,missions_norm,success_rate_norm,avg_battery_health_norm,gross_margin_inr_norm,downtime_hours_norm,maintenance_cost_inr_norm,fleet_optimization_score
DRN-0764,Custom,ArduPilot Agro Hexa,4,100.0,86.3125,7.675,11.3,2235.96,48191.87,44325.3,0.2307692307514793,0.99999999999,0.5345970758063721,0.33601439688891804,0.8659549228960147,0.8895600251507394,58.61582419812477
DRN-0361,DJI,Matrice 400,4,100.0,92.2025,13.615,18.1,4744.77,38307.14,33284.979999999996,0.2307692307514793,0.99999999999,0.7348690921205416,0.25670939315400537,0.7852906287095458,0.7656432675604545,58.60757763832295
DRN-0420,DJI,Matrice 400,3,100.0,91.51666666666667,42.833333333333336,16.1,2165.37,48652.229999999996,42981.84,0.15384615383431952,0.99999999999,0.7115493596040502,0.32636403346487725,0.8090154211173308,0.8930466518455861,58.602062379367524
DRN-0426,Parrot,ANAFI USA,4,100.0,89.605,37.165,19.5,2522.82,43990.05,39786.25,0.2307692307514793,0.99999999999,0.6465487929055918,0.3034094201126149,0.7686832740240963,0.8753912514762288,58.59944006199527
DRN-0568,Custom,ArduPilot Long-Range VTOL,2,100.0,94.77000000000001,18.25,0.0,0.0,31450.85,27766.07,0.07692307691715976,0.99999999999,0.8221693301318544,0.21706587030660182,1.0,1.0,58.59693428078885
DRN-0292,Custom,PX4 Surveyor X8,3,100.0,89.39999999999999,3.073333333333333,0.0,0.0,34762.77,33435.03,0.15384615383431952,0.99999999999,0.6395783746807349,0.257787234721136,1.0,1.0,58.59557416024174
DRN-0281,Autel,EVO II Enterprise V3,3,100.0,95.56666666666666,16.293333333333333,1.9,1797.84,19134.78,16187.92,0.15384615383431952,0.99999999999,0.8492576220951175,0.13389751748771808,0.9774614472126043,0.9111999300600214,58.59358264921526
DRN-0284,Custom,PX4 VTOL Mapper,3,100.0,88.63666666666666,17.349999999999998,0.0,0.0,43598.32,36125.69,0.15384615383431952,0.99999999999,0.6136234840548463,0.2771148267972154,1.0,1.0,58.592802642375
DRN-0690,Custom,ArduPilot Agro Hexa,4,100.0,93.825,20.4775,20.799999999999997,3997.91,33403.67,28352.89,0.2307692307514793,0.99999999999,0.7900374022172718,0.22128112514447984,0.753262158959036,0.8025326571809839,58.59069918018093
DRN-0748,Custom,ArduPilot Agro Hexa,3,100.0,92.5,17.863333333333333,0.0,0.0,24335.11,22391.08,0.15384615383431952,0.99999999999,0.7449846990566139,0.17845615591199027,1.0,1.0,58.590047449697
DRN-0340,Custom,ArduPilot Long-Range VTOL,4,100.0,89.45,9.5625,9.2,4163.6,46689.17,34565.2,0.2307692307514793,0.99999999999,0.6412784766867978,0.26590548999553804,0.8908659549241891,0.7943487901025147,58.58692121850417
DRN-0151,DJI,Mavic 3 Enterprise,3,100.0,92.72666666666667,62.03,0.0,0.0,24589.149999999998,21564.32,0.15384615383431952,0.99999999999,0.7526918281507644,0.17251736021694913,1.0,1.0,58.58687847220844
DRN-0439,Parrot,ANAFI USA,3,100.0,92.45333333333333,18.146666666666665,0.0,0.0,24899.48,22532.449999999997,0.15384615383431952,0.99999999999,0.7433979371842888,0.17947164716387465,1.0,1.0,58.586555846649816
DRN-0350,DJI,Mavic 3 Enterprise,4,100.0,91.055,50.0075,15.8,2356.76,34132.06,31207.04,0.2307692307514793,0.99999999999,0.6958517510814061,0.24178310121129679,0.8125741399784985,0.8835933938327415,58.5863774279327
DRN-0430,Autel,EVO II Enterprise V3,3,100.0,90.64666666666666,26.013333333333332,0.0,0.0,32017.72,28931.020000000004,0.15384615383431952,0.99999999999,0.6819675846985614,0.22543395783495124,1.0,1.0,58.58434677278544
DRN-0486,Custom,PX4 Surveyor X8,5,80.0,85.018,18.509999999999998,2.1,1679.2,67505.7,61507.159999999996,0.30769230766863903,0.799999999992,0.49058143486941236,0.45943540927558296,0.9750889679718258,0.9170598732683598,58.575926446128875
DRN-0660,Autel,EVO II Enterprise V3,3,100.0,92.40333333333335,35.199999999999996,0.0,0.0,26140.18,22618.55,0.15384615383431952,0.99999999999,0.7416978351782268,0.18009012206510724,1.0,1.0,58.573423814583535
DRN-0659,Custom,PX4 VTOL Mapper,3,100.0,88.52,21.26,0.0,0.0,41285.39,36363.1,0.15384615383431952,0.99999999999,0.609656579374034,0.27882019411779163,1.0,1.0,58.56740641857433
DRN-0327,DJI,Mavic 3 Enterprise,2,100.0,96.185,10.045,0.0,0.0,24312.86,22509.22,0.07692307691715976,0.99999999999,0.8702822169034247,0.1793047810552146,1.0,1.0,58.56340579733465
DRN-0168,DJI,Matrice 400,4,100.0,87.025,18.4875,0.0,0.0,34083.89,28247.17,0.2307692307514793,0.99999999999,0.5588235293927637,0.22052171554449948,1.0,1.0,58.562018020318426
DRN-0489,DJI,Matrice 400,3,100.0,88.14999999999999,18.636666666666667,0.0,0.0,40405.380000000005,37606.5,0.15384615383431952,0.99999999999,0.5970758245291709,0.2877518049446509,1.0,1.0,58.55732731243857
DRN-0328,Custom,PX4 Surveyor X8,3,100.0,92.61666666666667,19.900000000000002,15.5,3683.0699999999997,44489.75,40847.899999999994,0.15384615383431952,0.99999999999,0.7489516037374268,0.311035481423806,0.8161328588396662,0.8180834370167329,58.55288330362583
DRN-0672,Custom,ArduPilot Long-Range VTOL,3,100.0,96.37333333333333,9.453333333333333,18.5,2375.63,36744.57,27719.48,0.15384615383431952,0.99999999999,0.8766859344595936,0.2167312042711962,0.7805456702279888,0.8826613546525212,58.54983042346831
DRN-0103,DJI,Mavic 3 Enterprise,5,100.0,84.494,20.924,15.600000000000001,3757.63,47411.18,43099.5,0.30769230766863903,0.99999999999,0.47276436584587667,0.32720921066440134,0.814946619219277,0.8144007215277433,58.54942719227364
DRN-0393,Custom,PX4 Surveyor X8,5,80.0,89.96000000000001,14.982,0.0,0.0,43721.31,39146.14,0.30769230766863903,0.799999999992,0.6586195171486361,0.29881137169184857,1.0,1.0,58.547827882582496
DRN-0599,Parrot,ANAFI USA,4,75.0,93.125,27.0425,8.4,1717.69,63464.259999999995,59807.490000000005,0.2307692307514793,0.7499999999925,0.7662359741323959,0.44722631246515376,0.900355871887303,0.9151587504253983,58.53664910088852
DRN-0626,DJI,Matrice 400,3,100.0,91.37,31.246666666666666,0.0,0.0,30290.879999999997,26020.25,0.15384615383431952,0.99999999999,0.7065623937196002,0.20452526807582544,1.0,1.0,58.5350951129185
DRN-0383,DJI,Mavic 3 Enterprise,3,100.0,95.96,66.90666666666667,20.5,1727.36,33270.72,29609.1,0.15384615383431952,0.99999999999,0.8626317578761429,0.23030475296883948,0.7568208778202038,0.9146811235640984,58.53333966914944
DRN-0186,Parrot,ANAFI Ai,1,100.0,99.21,10.22,0.0,0.0,26252.96,24856.62,0.0,0.99999999999,0.9731383882702093,0.1961666623926517,1.0,1.0,58.520409071656175
DRN-0486,DJI,Mavic 3 Enterprise,3,100.0,93.06666666666666,22.886666666666667,0.0,0.0,22805.09,19889.29,0.15384615383431952,0.99999999999,0.7642525217919894,0.1604852578497994,1.0,1.0,58.51964682948382
DRN-0370,Custom,PX4 Surveyor X8,4,100.0,88.3425,10.8775,17.6,2017.54,47593.409999999996,41205.36,0.2307692307514793,0.99999999999,0.603621217252512,0.3136031938302473,0.791221826811492,0.9003483663136295,58.50957300361268
DRN-0404,DJI,Mavic 3 Enterprise,3,100.0,91.17666666666666,28.413333333333338,8.0,1636.84,38529.6,35918.85,0.15384615383431952,0.99999999999,0.6999886659628246,0.2756290503910487,0.90510083036886,0.9191521456411279,58.505333874765576
DRN-0334,DJI,Mavic 3 Enterprise,3,100.0,90.94,16.45,0.0,0.0,30134.11,27323.78,0.15384615383431952,0.99999999999,0.6919415164674619,0.21388880568330154,1.0,1.0,58.50305270628595
DRN-0365,Autel,EVO II Enterprise V3,3,100.0,90.39333333333333,15.706666666666665,0.0,0.0,31974.379999999997,29141.99,0.15384615383431952,0.99999999999,0.6733537345345113,0.22694940092337207,1.0,1.0,58.4854478820931
DRN-0737,DJI,Mavic 3 Enterprise,4,75.0,92.22749999999999,32.1675,0.0,0.0,56589.5,52742.7,0.2307692307514793,0.7499999999925,0.7357191431235727,0.3964783996024493,1.0,1.0,58.484585907502066
DRN-0777,Custom,ArduPilot Agro Hexa,3,100.0,92.04666666666667,10.813333333333333,6.9,1786.71,35295.51,32011.58,0.15384615383431952,0.99999999999,0.7295704408683134,0.2475622858458805,0.9181494661931418,0.9117496701806284,58.481199188384856
DRN-0752,Custom,PX4 Surveyor X8,2,100.0,96.675,26.25,0.0,0.0,23691.5,20173.42,0.07692307691715976,0.99999999999,0.8869432165628376,0.16252622502386685,1.0,1.0,58.4777496715989
DRN-0761,Autel,EVO II Enterprise V3,4,100.0,91.99249999999999,33.2575,36.8,3527.13,51322.380000000005,46438.33,0.2307692307514793,0.99999999999,0.7277286636950786,0.35119274788254706,0.5634638196967561,0.8257857258224331,58.47258250769383
DRN-0586,Autel,EVO II Enterprise V3,3,100.0,91.34666666666665,20.11,0.0,0.0,29423.17,25643.260000000002,0.15384615383431952,0.99999999999,0.705769012783437,0.2018172674600802,1.0,1.0,58.46903438656115
DRN-0149,Parrot,ANAFI Ai,3,100.0,92.56,50.64666666666667,7.7,1802.06,33152.8,30727.44,0.15384615383431952,0.99999999999,0.747024821463889,0.2383380307974624,0.9086595492300278,0.9109914931050384,58.459839741341035
DRN-0645,Custom,ArduPilot Long-Range VTOL,6,100.0,86.52499999999999,24.819999999999997,41.0,7706.55,67646.31,49634.380000000005,0.3846153845857988,0.99999999999,0.5418225093321376,0.37415066551418885,0.5136417556404076,0.6193531243069783,58.45891874259978
DRN-0157,Autel,Autel Alpha,2,100.0,94.24000000000001,16.080000000000002,0.0,0.0,31075.190000000002,28672.21,0.07692307691715976,0.99999999999,0.8041482488675913,0.223574869691072,1.0,1.0,58.45679804951431
DRN-0113,Autel,EVO II Enterprise V3,3,100.0,97.00333333333333,18.093333333333334,16.1,4562.42,31526.879999999997,26546.79,0.15384615383431952,0.99999999999,0.8981072197359817,0.20830751865068023,0.8090154211173308,0.7746500160773165,58.4473168062212
DRN-0724,Autel,Autel Alpha,2,100.0,91.775,17.985,0.0,0.0,38846.95,37312.31,0.07692307691715976,0.99999999999,0.7203332199687069,0.285638574617199,1.0,1.0,58.44084671455359
DRN-0430,Autel,Autel Alpha,3,100.0,91.85000000000001,47.093333333333334,9.9,2484.78,38700.59,35926.41,0.15384615383431952,0.99999999999,0.7228833729778009,0.2756833555043277,0.8825622775814642,0.8772701476296778,58.41504506432459
DRN-0139,DJI,Mavic 3 Enterprise,5,80.0,84.788,54.246,0.0,0.0,61522.95,56577.95,0.30769230766863903,0.799999999992,0.48276096564152443,0.42402782892825897,1.0,1.0,58.41427875470403
DRN-0316,Autel,EVO II Enterprise V3,2,100.0,97.925,71.78999999999999,0.0,0.0,17768.910000000003,15261.81,0.07692307691715976,0.99999999999,0.9294457667144016,0.12724506927888538,1.0,1.0,58.409664808972735
DRN-0762,Custom,PX4 Surveyor X8,4,75.0,89.4925,10.23,5.3,1573.59,74606.03,69009.53,0.2307692307514793,0.7499999999925,0.6427235633919511,0.513326553814029,0.9371293001193698,0.9222762303337055,58.40928944862156
DRN-0632,Custom,ArduPilot Agro Hexa,2,100.0,95.17500000000001,26.025,9.8,1673.1,38608.39,35956.1,0.07692307691715976,0.99999999999,0.8359401563809613,0.2758966251886203,0.8837485172018535,0.9173611683928613,58.40440278614866
DRN-0697,Custom,PX4 Surveyor X8,1,100.0,97.55,25.4,0.0,0.0,31591.39,29884.68,0.0,0.99999999999,0.9166950016689324,0.23228430364574626,1.0,1.0,58.39611109769891
DRN-0231,Custom,ArduPilot Long-Range VTOL,4,100.0,89.215,21.259999999999998,19.9,1821.01,51691.799999999996,38819.83,0.2307692307514793,0.99999999999,0.6332879972583038,0.2964674164651215,0.7639383155425393,0.9100555025133491,58.387559724706115
DRN-0578,Custom,PX4 Surveyor X8,3,100.0,90.90666666666668,16.026666666666667,0.0,0.0,29841.39,26632.47,0.15384615383431952,0.99999999999,0.6908081151300874,0.2089229766011751,1.0,1.0,58.38673510458281
DRN-0316,Custom,ArduPilot Agro Hexa,2,100.0,94.215,54.655,0.0,0.0,31166.22,28220.6,0.07692307691715976,0.99999999999,0.8032981978645598,0.2203308574942585,1.0,1.0,58.379167040532565
DRN-0126,Parrot,ANAFI Ai,1,100.0,100.0,100.0,0.0,0.0,22302.0,20988.82,0.0,0.99999999999,0.999999999965998,0.16838341938466872,1.0,1.0,58.367668386933346
DRN-0409,Autel,Autel Alpha,3,100.0,92.31,53.699999999999996,1.2,1702.94,28962.510000000002,25374.910000000003,0.15384615383431952,0.99999999999,0.7385243114335762,0.19988965143515847,0.985765124555329,0.9158872919149718,58.35889925094294
DRN-0213,Autel,EVO II Enterprise V3,6,83.33333333333334,95.81166666666667,20.96,42.2,12842.46,62350.83,54758.69,0.3846153845857988,0.833333333325,0.8575881219248241,0.4109596913113442,0.49940688019573654,0.36567695334324657,58.35418717154282
DRN-0497,Custom,ArduPilot Agro Hexa,3,100.0,93.25,22.73,21.1,1727.76,42425.21,38455.67,0.15384615383431952,0.99999999999,0.7704862291475523,0.29385157651119753,0.7497034400978683,0.914661366506754,58.350820046557686
DRN-0192,DJI,Mavic 3 Enterprise,4,100.0,88.08,25.615000000000002,5.9,6126.83,44544.93,38361.19,0.2307692307514793,0.99999999999,0.5946956817206834,0.2931729062595314,0.9300118623970343,0.6973796708770752,58.340141097893586
DRN-0654,Custom,ArduPilot Long-Range VTOL,4,100.0,90.46000000000001,15.985,12.5,1731.25,37835.78,27775.95,0.2307692307514793,0.99999999999,0.6756205372092617,0.21713684048109866,0.8517200474513438,0.9144889861814244,58.33592104171844
DRN-0528,DJI,Matrice 400,4,100.0,84.7325,19.875,6.9,2589.65,50811.35,44939.9,0.2307692307514793,0.99999999999,0.4808738524147952,0.340429201468448,0.9181494661931418,0.8720903411204192,58.33286895166139
DRN-0740,DJI,Matrice 400,3,100.0,92.24666666666667,21.903333333333332,6.1,1389.16,33191.15,28872.980000000003,0.15384615383431952,0.99999999999,0.7363708488925637,0.22501704397586253,0.9276393831562557,0.9313857155487582,58.32537986782004
DRN-0606,Parrot,ANAFI USA,2,100.0,90.73,13.595,0.0,0.0,42065.81,40180.33,0.07692307691715976,0.99999999999,0.6848010880419994,0.3062401818905212,1.0,1.0,58.31989688111941
DRN-0444,Parrot,ANAFI USA,1,100.0,99.18,13.74,0.0,0.0,24667.05,23505.35,0.0,0.99999999999,0.9721183270665722,0.18646019805132144,1.0,1.0,58.31097886677501
DRN-0411,Custom,PX4 Surveyor X8,6,83.33333333333334,88.27,25.756666666666664,35.9,7666.74,76504.11,67104.31999999999,0.3846153845857988,0.833333333325,0.6011560693437211,0.4996410187782879,0.5741399762802593,0.6213194454391762,58.306876353490026
DRN-0564,Custom,ArduPilot Long-Range VTOL,2,100.0,98.98,21.23,0.0,0.0,15210.93,10798.4,0.07692307691715976,0.99999999999,0.9653179190423219,0.0951834309640135,1.0,1.0,58.306514327594094
DRN-0254,DJI,Mavic 3 Enterprise,4,100.0,88.97749999999999,40.0,7.6,2232.64,33853.83,29579.0,0.2307692307514793,0.99999999999,0.6252125127295062,0.23008853816596958,0.909845788850417,0.8897240087266977,58.29626715493662
DRN-0247,DJI,Matrice 400,3,100.0,91.43333333333334,42.27333333333333,16.6,2349.56,47077.21,41868.23,0.15384615383431952,0.99999999999,0.7087158562606127,0.3183647322481339,0.8030842230153845,0.8839490208649401,58.29477366895841
DRN-0306,Custom,PX4 Surveyor X8,5,80.0,91.022,16.695999999999998,23.9,3598.1800000000003,65607.0,59513.21000000001,0.30769230766863903,0.799999999992,0.6947296837574047,0.4451124356482581,0.7164887307269694,0.8222763785116405,58.2917708606701
DRN-0209,Custom,ArduPilot Long-Range VTOL,5,80.0,94.202,22.224,0.0,0.0,41141.03,22246.0,0.30769230766863903,0.799999999992,0.8028561713429834,0.1774140149285893,1.0,1.0,58.28343056023252
DRN-0697,Parrot,ANAFI Ai,1,100.0,100.0,21.8,0.0,0.0,21758.18,20385.36,0.0,0.99999999999,0.999999999965998,0.16404863583184864,1.0,1.0,58.28097271587694
DRN-0445,Custom,ArduPilot Agro Hexa,4,100.0,93.46,21.91,27.799999999999997,4669.48,39007.19,34426.62,0.2307692307514793,0.99999999999,0.7776266575730149,0.2649100399164113,0.6702253855317886,0.7693620396790976,58.2808954841738
DRN-0589,Custom,PX4 VTOL Mapper,1,100.0,96.38,10.05,0.0,0.0,36143.06,33234.35,0.0,0.99999999999,0.8769126147270684,0.2563457069257893,1.0,1.0,58.28060335917182
DRN-0366,Custom,ArduPilot Agro Hexa,4,75.0,89.535,32.6325,14.3,1784.22,80660.19,75686.31,0.2307692307514793,0.7499999999925,0.6441686500971039,0.5612873070202034,0.8303677342843373,0.911872657862597,58.27054729261647
DRN-0640,Autel,EVO II Enterprise V3,3,100.0,91.05333333333333,23.669999999999998,0.0,0.0,27957.93,25220.72,0.15384615383431952,0.99999999999,0.6957950810145369,0.19878207135361317,1.0,1.0,58.2587214878983
DRN-0337,Custom,PX4 VTOL Mapper,3,100.0,93.43666666666667,34.306666666666665,14.8,2375.41,42139.16,33054.62,0.15384615383431952,0.99999999999,0.7768332766368525,0.25505466750652644,0.824436536182391,0.8826722210340605,58.25747281228551
DRN-0616,Custom,ArduPilot Agro Hexa,4,100.0,86.77,36.9475,19.6,2528.71,52918.08,47562.270000000004,0.2307692307514793,0.99999999999,0.5501530091618443,0.3592662517210063,0.767497034403707,0.8751003288068331,58.257322928456
DRN-0518,DJI,Mavic 3 Enterprise,4,100.0,90.67,16.605,26.200000000000003,4203.33,46619.31,41981.0,0.2307692307514793,0.99999999999,0.6827609656347242,0.3191747835212117,0.6892052194580165,0.7923864203817857,58.24812521997117
DRN-0544,Autel,Autel Alpha,3,100.0,92.97000000000001,25.80333333333333,10.5,2387.15,32828.6,31095.75,0.15384615383431952,0.99999999999,0.7609656579136024,0.2409836810979615,0.8754448398591288,0.8820923514010035,58.24522249186755
DRN-0153,DJI,Mavic 3 Enterprise,4,100.0,95.235,23.1175,33.2,3496.16,35605.44,30313.489999999998,0.2307692307514793,0.99999999999,0.8379802787882359,0.2353645385167978,0.606168446030769,0.8273154159873206,58.24448726094077
DRN-0558,DJI,Matrice 400,5,60.0,88.314,9.418000000000001,5.3,1539.76,89880.01,84697.05,0.30769230766863903,0.599999999994,0.6026521591090561,0.6260133991402077,0.9371293001193698,0.923947183458605,58.24338697949268
DRN-0292,Parrot,ANAFI Ai,1,100.0,100.0,14.0,0.0,0.0,20917.16,20061.44,0.0,0.99999999999,0.999999999965998,0.1617218484914624,1.0,1.0,58.234436969069215
DRN-0642,Custom,ArduPilot Long-Range VTOL,2,100.0,98.58500000000001,14.184999999999999,1.1,1959.8,25469.379999999997,15941.3,0.07692307691715976,0.99999999999,0.9518871131944278,0.13212599274739315,0.9869513641757183,0.9032002975412884,58.2294186050069
DRN-0134,DJI,Mavic 3 Enterprise,4,100.0,86.64,23.275,8.6,2438.47,43161.54,38565.96,0.2307692307514793,0.99999999999,0.5457327439460818,0.2946438134084906,0.8979833926465245,0.8795575209437215,58.225719727081874
DRN-0423,DJI,Mavic 3 Enterprise,3,100.0,92.77,35.51,14.7,4189.84,43200.1,38207.67,0.15384615383431952,0.99999999999,0.7541652498893516,0.29207013893273437,0.8256227758027803,0.7930527271407244,58.22152676633438
DRN-0576,Custom,ArduPilot Long-Range VTOL,3,100.0,95.81333333333333,26.486666666666668,18.0,1479.31,34943.89,25468.57,0.15384615383431952,0.99999999999,0.8576447919916929,0.20056243144966998,0.786476868329935,0.926932968749772,58.22150788152499
DRN-0129,Custom,ArduPilot Agro Hexa,6,66.66666666666666,87.40499999999999,25.163333333333338,5.4,2722.63,73040.93,64897.46,0.3846153845857988,0.6666666666599999,0.5717443046388385,0.48378866662342024,0.9359430604989805,0.8655221074062853,58.221030325217185
DRN-0401,Custom,PX4 Surveyor X8,2,100.0,95.28999999999999,18.825,0.0,0.0,24617.9,23282.510000000002,0.07692307691715976,0.99999999999,0.8398503909949044,0.18485949018847983,1.0,1.0,58.21802259137216
DRN-0125,DJI,Matrice 400,4,100.0,89.315,9.455,5.0,2344.69,31173.04,25845.129999999997,0.2307692307514793,0.99999999999,0.6366882012704287,0.20326734328251708,0.9406880189805376,0.8841895630381077,58.21272865823966
DRN-0665,DJI,Mavic 3 Enterprise,4,100.0,90.595,17.015,16.7,2207.83,35773.14,30692.45,0.2307692307514793,0.99999999999,0.6802108126256303,0.2380866900681462,0.8018979833949953,0.8909494402084819,58.20785379427672
DRN-0494,Custom,ArduPilot Long-Range VTOL,2,100.0,95.32499999999999,22.075000000000003,0.0,0.0,30611.28,23064.18,0.07692307691715976,0.99999999999,0.8410404623991482,0.18329117862998842,1.0,1.0,58.204507431265995
DRN-0398,Custom,ArduPilot Agro Hexa,4,100.0,84.97749999999999,24.1125,19.799999999999997,4041.1099999999997,60741.28,56279.200000000004,0.2307692307514793,0.99999999999,0.4892043522445014,0.4218818431356547,0.7651245551629285,0.8003988949877926,58.19817294148585
DRN-0724,DJI,Matrice 400,4,100.0,89.5,23.4675,12.2,1760.78,36269.869999999995,29946.940000000002,0.2307692307514793,0.99999999999,0.6429785786928602,0.23273153067653304,0.8552787663125115,0.9130304214229767,58.186479832700556
DRN-0726,Custom,ArduPilot Long-Range VTOL,4,100.0,87.555,36.620000000000005,20.0,2131.48,54413.69,43924.090000000004,0.2307692307514793,0.99999999999,0.5768446106570269,0.3331324187806309,0.76275207592215,0.8947205685290873,58.18567190587194
DRN-0635,Autel,Autel Alpha,2,100.0,98.11500000000001,56.845,0.0,0.0,15279.02,13018.83,0.07692307691715976,0.99999999999,0.9359061543374397,0.11113325936057374,1.0,1.0,58.18433442495208
DRN-0290,Autel,EVO II Enterprise V3,5,60.0,90.138,17.951999999999998,6.6,2038.91,87122.34,79737.78,0.30769230766863903,0.599999999994,0.6646718802902187,0.5903898913186554,0.9217081850543095,0.8992928455250068,58.18372980046048
DRN-0426,Autel,EVO II Enterprise V3,3,100.0,88.32000000000001,39.39,0.0,0.0,37256.86,34325.5,0.15384615383431952,0.99999999999,0.6028561713497841,0.2641836731102251,1.0,1.0,58.17266987805926
DRN-0305,Parrot,ANAFI USA,4,100.0,84.77,16.745,8.5,2416.92,48049.32,44664.47,0.2307692307514793,0.99999999999,0.4821489289193419,0.3384507282739477,0.8991696322669138,0.8806219324081491,58.16528525251595
DRN-0556,DJI,Matrice 400,4,100.0,82.72749999999999,15.325,12.1,1817.53,58783.11,53851.8,0.2307692307514793,0.99999999999,0.4126997619716862,0.4044453045148424,0.8564650059329008,0.9102273889122451,58.164420292299354
DRN-0172,Autel,EVO II Enterprise V3,2,100.0,92.375,25.46,0.0,0.0,35954.990000000005,33250.35,0.07692307691715976,0.99999999999,0.7407344440414575,0.2564606383824643,1.0,1.0,58.16330635095015
DRN-0512,Custom,ArduPilot Agro Hexa,3,100.0,87.05333333333333,10.003333333333334,0.0,0.0,42008.1,38728.08,0.15384615383431952,0.99999999999,0.559786920529532,0.29580835639325054,1.0,1.0,58.15912478141598
DRN-0229,Custom,PX4 VTOL Mapper,5,100.0,86.694,10.814000000000002,20.0,4968.16,48894.04,38270.9,0.30769230766863903,0.99999999999,0.5475688541126295,0.292524333683082,0.76275207592215,0.7546094449600609,58.15689516083887
DRN-0698,DJI,Matrice 400,3,100.0,91.05,21.806666666666672,10.9,3206.33,43780.53999999999,39015.880000000005,0.15384615383431952,0.99999999999,0.6956817408807995,0.2978756859701929,0.8706998813775717,0.8416308858126131,58.15404692106261
DRN-0595,Custom,PX4 VTOL Mapper,3,100.0,90.11,37.67333333333333,13.7,2047.37,51924.630000000005,42657.72,0.15384615383431952,0.99999999999,0.6637198231668234,0.32403580948128263,0.8374851720066727,0.8988749837621735,58.15189402161358
DRN-0660,DJI,Matrice 400,2,100.0,89.145,18.02,0.0,0.0,47419.2,44586.41,0.07692307691715976,0.99999999999,0.6309078544498159,0.3378900064296943,1.0,1.0,58.144494868020125
DRN-0366,Autel,EVO II Enterprise V3,3,100.0,96.79333333333334,30.876666666666665,23.4,3675.1800000000003,32261.28,29614.39,0.15384615383431952,0.99999999999,0.8909667913105191,0.2303427521817027,0.7224199288289155,0.8184731449728504,58.13407577205324
DRN-0540,Custom,ArduPilot Long-Range VTOL,1,100.0,98.19,9.33,0.0,0.0,30409.9,25746.56,0.0,0.99999999999,0.9384563073465332,0.20255929367723843,1.0,1.0,58.128030483492765
DRN-0467,Autel,EVO II Enterprise V3,3,100.0,90.31,31.790000000000003,9.5,1356.79,40376.91,37099.86,0.15384615383431952,0.99999999999,0.6705202311910738,0.28411250036903574,0.8873072360630213,0.9329845554143508,58.12420245855678
DRN-0224,Parrot,ANAFI USA,2,100.0,97.655,67.07,0.0,0.0,15776.69,14195.07,0.07692307691715976,0.99999999999,0.9202652158816639,0.11958244539803946,1.0,1.0,58.118704068864744
DRN-0737,Custom,ArduPilot Agro Hexa,6,83.33333333333334,87.93666666666667,27.995,47.7,8780.59,86928.64,78615.53,0.3846153845857988,0.833333333325,0.5898220559699708,0.5823285271153076,0.4341637010743278,0.5663034496316264,58.1157735885271
DRN-0279,Custom,PX4 Surveyor X8,3,100.0,96.85333333333334,19.343333333333334,21.8,4438.64,33864.61,29196.72,0.15384615383431952,0.99999999999,0.8930069137177944,0.22734253833736115,0.7413997627551435,0.78076383747253,58.10592513303621
DRN-0725,Custom,PX4 Surveyor X8,3,100.0,89.69666666666667,38.72666666666667,8.7,2199.34,44103.29,39930.78,0.15384615383431952,0.99999999999,0.6496656465833732,0.30444761032719264,0.8967971530261353,0.891368783750616,58.104906199916876
DRN-0511,Custom,ArduPilot Long-Range VTOL,3,100.0,90.87333333333333,22.459999999999997,12.0,1449.22,46170.26,37185.48,0.15384615383431952,0.99999999999,0.689674713792712,0.28472752732656803,0.8576512455532901,0.9284191933885019,58.10443352150544
DRN-0272,Custom,ArduPilot Agro Hexa,3,100.0,88.18333333333334,22.39,0.0,0.0,37242.62,34333.57,0.15384615383431952,0.99999999999,0.5982092258665463,0.2642416416636855,1.0,1.0,58.104125066879895
DRN-0127,DJI,Mavic 3 Enterprise,8,87.5,86.9225,24.66625,84.3,10159.54,93731.11,80702.78,0.5384615384201183,0.87499999999125,0.5553383202803353,0.5973216947993689,1.186239995121241e-11,0.49819346406909937,58.104014480940734
DRN-0690,Custom,ArduPilot Long-Range VTOL,3,100.0,91.80666666666667,13.233333333333334,0.0,0.0,34938.009999999995,21413.4,0.15384615383431952,0.99999999999,0.7214099512392133,0.1714332692518618,1.0,1.0,58.09596849923343
DRN-0106,Custom,PX4 VTOL Mapper,2,100.0,96.28999999999999,32.415,0.0,0.0,23111.300000000003,18864.35,0.07692307691715976,0.99999999999,0.8738524311161557,0.153122892399517,1.0,1.0,58.09332123741168
DRN-0216,Custom,PX4 Surveyor X8,2,100.0,94.38,20.795,0.0,0.0,28132.52,25635.93,0.07692307691715976,0.99999999999,0.808908534484566,0.2017646144864909,1.0,1.0,58.091997229677304
DRN-0655,Custom,ArduPilot Agro Hexa,2,100.0,93.975,18.509999999999998,4.9,1594.08,35644.42,33847.55,0.07692307691715976,0.99999999999,0.7951377082354593,0.2607504550028603,0.9418742586009268,0.9212641750712405,58.09021510763357
DRN-0654,DJI,Mavic 3 Enterprise,4,100.0,86.8675,44.7125,20.1,4219.35,53085.07,49359.74,0.2307692307514793,0.99999999999,0.5534682080736667,0.37217786706036166,0.7615658363017608,0.7915951502351439,58.08844534504255
